cz_label,year,posts_total,posts_airea,cz_pop_year,airea_pct_posts,posts_per_1000
"Sandusky, OH",2024,21412,4208,NA,0.19652531290864936,NA
"Sandusky, OH",2025,3812,702,NA,0.18415529905561384,NA
"Santa Barbara, CA",2010,33544,3802,352388.9230769231,0.11334366801812545,95.19027927185346
"Santa Barbara, CA",2011,30872,4143,357111.8951048951,0.13419927442342575,86.44909459241596
"Santa Barbara, CA",2012,23154,3572,356198.08520599257,0.15427140019003197,65.00315684350137
"Santa Barbara, CA",2013,43713,6952,358610.1954022989,0.15903735730789467,121.89558623943066
"Santa Barbara, CA",2014,44901,5620,358228.4792358804,0.1251642502394156,125.34179330402797
"Santa Barbara, CA",2015,36313,4556,360928.97743682313,0.12546470960812933,100.60982151635694
"Santa Barbara, CA",2016,40398,4457,364716.47526501765,0.11032724392296649,110.76549248466274
"Santa Barbara, CA",2017,41429,5013,368947.82651245553,0.12100219652900142,112.28958953794344
"Santa Barbara, CA",2018,44119,5702,372008.3435852373,0.1292413699313221,118.59680235879206
"Santa Barbara, CA",2019,55104,6789,370714.17406143347,0.12320339721254356,148.64281933516887
"Santa Barbara, CA",2020,51319,6016,370349.94435351883,0.1172275375591886,138.568942111176
"Santa Barbara, CA",2021,84929,11505,367234.0674846626,0.13546609520893924,231.26667027847856
"Santa Barbara, CA",2022,111913,14686,366120.0239938081,0.13122693520859954,305.67298335447697
"Santa Barbara, CA",2023,83816,10459,366521.067651633,0.12478524386751932,228.67989700298628
"Santa Barbara, CA",2024,76196,9688,NA,0.12714578193081003,NA
"Santa Barbara, CA",2025,12294,1696,NA,0.13795347323897836,NA
"Sault Ste. Marie, MI",2010,1137,132,27343.753687315635,0.11609498680738786,41.581708678404226
"Sault Ste. Marie, MI",2011,912,133,29040.241025641026,0.14583333333333334,31.404698025569118
"Sault Ste. Marie, MI",2012,1542,265,29256.131257631256,0.17185473411154345,52.706900526971765
"Sault Ste. Marie, MI",2013,1461,148,29583.52370689655,0.10130047912388775,49.38559768860157
"Sault Ste. Marie, MI",2014,2725,373,29107.86620530565,0.13688073394495412,93.61730539709913
"Sault Ste. Marie, MI",2015,3033,466,29074.715300546446,0.15364325750082428,104.31744450969727
"Sault Ste. Marie, MI",2016,4342,590,26301.8198757764,0.13588208198986643,165.08363377543012
"Sault Ste. Marie, MI",2017,6360,977,26685.181329423267,0.15361635220125786,238.33452437467307
"Sault Ste. Marie, MI",2018,4598,711,26817.992401215804,0.1546324488908221,171.4520584244609
"Sault Ste. Marie, MI",2019,2857,312,26584.11538461539,0.10920546027301366,107.47019258174703
"Sault Ste. Marie, MI",2020,2590,313,26081.234219269103,0.12084942084942085,99.30511639999305
"Sault Ste. Marie, MI",2021,3413,397,25336.206928838954,0.11631995312042191,134.70840404745633
"Sault Ste. Marie, MI",2022,3986,441,25085.39460020769,0.11063723030607125,158.89724134405282
"Sault Ste. Marie, MI",2023,3476,429,25238.47190476191,0.12341772151898735,137.7262463875303
"Sault Ste. Marie, MI",2024,2711,353,NA,0.1302102545186278,NA
"Sault Ste. Marie, MI",2025,595,59,NA,0.09915966386554621,NA
"Savannah, GA",2010,19480,3941,159112.77210581652,0.20231006160164272,122.4288895365672
"Savannah, GA",2011,22313,4855,155196.74316507322,0.21758616053421773,143.772346925264
"Savannah, GA",2012,27218,6916,155460.84678047177,0.25409655375119405,175.07945288909227
"Savannah, GA",2013,39986,9581,130964.49191781135,0.23960886310208573,305.31939928491295
"Savannah, GA",2014,45928,10478,142058.6170576428,0.22813969691691344,323.3031614081101
"Savannah, GA",2015,41443,8912,149812.9894117105,0.215042347320416,276.6315535304345
"Savannah, GA",2016,42404,8782,148776.12945622683,0.20710310348080369,285.0188410935652
"Savannah, GA",2017,44812,10391,147866.141470265,0.23187985361064,303.05788434339735
"Savannah, GA",2018,49588,10391,148672.3647561176,0.2095466645156086,333.5387856468432
"Savannah, GA",2019,54964,10690,155083.5340842336,0.1944909395240521,354.41544664662024
"Savannah, GA",2020,64690,12420,146319.3808313818,0.19199257999690833,442.1150474560075
"Savannah, GA",2021,95932,19610,139466.4439622638,0.20441562773631322,687.8500467535894
"Savannah, GA",2022,113015,23966,139251.58904305034,0.21206034597177364,811.5885842068261
"Savannah, GA",2023,104320,21988,144983.30982691198,0.2107745398773006,719.5310972314138
"Savannah, GA",2024,87314,18696,NA,0.21412373731589435,NA
"Savannah, GA",2025,15965,3220,NA,0.20169119949890385,NA
"Scott City, KS",2010,128,56,3307.8044871794873,0.4375,38.69636204198501
"Scott City, KS",2011,126,37,3766.813888888889,0.29365079365079366,33.45002002134135
"Scott City, KS",2012,150,30,3451.103773584906,0.2,43.464355128383865
"Scott City, KS",2013,319,57,3152.014583333333,0.1786833855799373,101.2051155114421
"Scott City, KS",2014,596,79,3268.7799352750812,0.1325503355704698,182.33102619367497
"Scott City, KS",2015,398,85,3386.1648148148147,0.2135678391959799,117.53710222807514
"Scott City, KS",2016,626,126,3415.8254593175852,0.2012779552715655,183.26463323599165
"Scott City, KS",2017,562,185,3473.5058997050146,0.3291814946619217,161.79618409392293
"Scott City, KS",2018,390,112,3552.534166666667,0.28717948717948716,109.78078793987672
"Scott City, KS",2019,314,89,3715.1754901960785,0.28343949044585987,84.51821477305984
"Scott City, KS",2020,291,85,3845.8059071729963,0.2920962199312715,75.66684513569497
"Scott City, KS",2021,313,121,3537.877659574468,0.3865814696485623,88.47112029239793
"Scott City, KS",2022,386,103,3450.1772151898736,0.266839378238342,111.87831114894117
"Scott City, KS",2023,382,91,3518.18431372549,0.23821989528795812,108.57873435160963
"Scott City, KS",2024,322,73,NA,0.2267080745341615,NA
"Scott City, KS",2025,67,26,NA,0.3880597014925373,NA
"Scranton, PA",2010,28099,3936,189569.25624338625,0.14007615929392506,148.2255116511295
"Scranton, PA",2011,29479,4463,181758.81174744898,0.15139590895213542,162.18745994532912
"Scranton, PA",2012,27574,3720,195819.76576110962,0.13490969754116197,140.81315996281452
"Scranton, PA",2013,41205,6324,186727.4420091324,0.15347651983982527,220.66922545848809
"Scranton, PA",2014,43449,7337,184594.37913398308,0.1688646459066952,235.37553095516338
"Scranton, PA",2015,50864,8273,189275.9642371234,0.16264941805599245,268.72931386194387
"Scranton, PA",2016,60271,9153,188861.62706097463,0.15186408056942807,319.1278235707527
"Scranton, PA",2017,60358,10955,186706.61470267325,0.18150038105967725,323.27724486954554
"Scranton, PA",2018,52422,9156,193065.32190476192,0.17465949410552822,271.52468129858914
"Scranton, PA",2019,41905,6367,198176.74707246377,0.15193890943801455,211.4526583922449
"Scranton, PA",2020,48356,7873,193107.0472413793,0.1628133013483332,250.41033297741916
"Scranton, PA",2021,54782,8909,190478.44590923618,0.1626264101347158,287.60209449684334
"Scranton, PA",2022,78518,10507,176488.793527025,0.1338164497312718,444.88943706205833
"Scranton, PA",2023,59871,8722,175502.20827682957,0.14567987840523794,341.1410066451249
"Scranton, PA",2024,62352,9713,NA,0.1557768796510136,NA
"Scranton, PA",2025,12018,1721,NA,0.14320186387086037,NA
"Searcy, AR",2010,1840,274,58393.8034591195,0.14891304347826087,31.51019270885741
"Searcy, AR",2011,1520,265,55420.58408408409,0.17434210526315788,27.426632633352558
"Searcy, AR",2012,2039,226,57564.89720998531,0.11083864639529181,35.42089187725174
"Searcy, AR",2013,2714,302,58384.907473309606,0.11127487103905674,46.48461592990779
"Searcy, AR",2014,3675,691,56051.86785329018,0.18802721088435373,65.56427360492111
"Searcy, AR",2015,3575,890,57002.65039281706,0.24895104895104894,62.71638205178066
"Searcy, AR",2016,4191,873,54328.03289473684,0.20830350751610593,77.14249489062604
"Searcy, AR",2017,3735,939,56543.23228803717,0.25140562248995985,66.05565067404561
"Searcy, AR",2018,3522,803,58021.69652551574,0.2279954571266326,60.70143085959505
"Searcy, AR",2019,2419,357,58060.90547263682,0.14758164530797852,41.66314631693155
"Searcy, AR",2020,3637,656,59914.09538784067,0.18036843552378334,60.70357862297149
"Searcy, AR",2021,5585,1118,57268.485507246376,0.20017905102954342,97.52309582716852
"Searcy, AR",2022,6147,875,56797.50953678475,0.142345859768993,108.22657630822549
"Searcy, AR",2023,5936,782,57666.76,0.13173854447439354,102.93624958294866
"Searcy, AR",2024,5261,632,NA,0.12012925299372743,NA
"Searcy, AR",2025,886,123,NA,0.13882618510158012,NA
"Seattle, WA",2010,229229,23587,738671.4907282846,0.1028971028971029,310.3260419242583
"Seattle, WA",2011,260082,32257,709297.3896094247,0.12402626863835252,366.67553526908426
"Seattle, WA",2012,325964,43076,731979.435723488,0.13214956252837737,445.3185213841662
"Seattle, WA",2013,390361,47041,739216.5712863996,0.12050640304743558,528.0739301077706
"Seattle, WA",2014,419802,52554,733884.7625753573,0.12518758843454772,572.0271375124696
"Seattle, WA",2015,551109,71165,724612.178220456,0.12913053497583962,760.5571870920593
"Seattle, WA",2016,544634,66915,708649.0752331282,0.12286232589225057,768.5524740448278
"Seattle, WA",2017,590394,75764,747370.5172387137,0.12832786241052585,789.96158716738
"Seattle, WA",2018,739535,100735,761632.240527755,0.13621397229340057,970.9869943104782
"Seattle, WA",2019,746163,94807,783689.7246419704,0.1270593690654723,952.1153289854419
"Seattle, WA",2020,705779,87903,781488.9382773966,0.1245474858277166,903.1209086026466
"Seattle, WA",2021,953039,128534,738244.0859845472,0.1348675132916911,1290.9537889883602
"Seattle, WA",2022,968822,135646,730007.3429886842,0.14001127142034347,1327.140075103351
"Seattle, WA",2023,676362,98235,743613.1418678662,0.1452402707425905,909.5616550039185
"Seattle, WA",2024,710420,100328,NA,0.14122350159060837,NA
"Seattle, WA",2025,112874,15192,NA,0.1345925545298297,NA
"Sedalia, MO & Warrensburg, MO",2010,2070,324,36093.84585006694,0.1565217391304348,57.3504970514568
"Sedalia, MO & Warrensburg, MO",2011,3389,509,35941.96637426901,0.1501917969902626,94.29089006176908
"Sedalia, MO & Warrensburg, MO",2012,3639,595,35992.5003411306,0.1635064578180819,101.10439579107305
"Sedalia, MO & Warrensburg, MO",2013,5872,891,35826.67283633248,0.15173705722070846,163.9002322885283
"Sedalia, MO & Warrensburg, MO",2014,6486,1112,36042.26864978903,0.17144619179771817,179.95537581228157
"Sedalia, MO & Warrensburg, MO",2015,6430,1328,36467.97381556684,0.20653188180404355,176.319091170765
"Sedalia, MO & Warrensburg, MO",2016,8251,1442,35496.73491686461,0.17476669494606714,232.44391404799103
"Sedalia, MO & Warrensburg, MO",2017,9097,2208,36165.311202830184,0.2427173793558316,251.53938117607288
"Sedalia, MO & Warrensburg, MO",2018,7326,1387,36904.31374788494,0.18932568932568933,198.51337841012875
"Sedalia, MO & Warrensburg, MO",2019,5743,841,37416.32400339271,0.1464391433048929,153.4891562163952
"Sedalia, MO & Warrensburg, MO",2020,6389,1033,37644.122470978444,0.16168414462357175,169.72105020977892
"Sedalia, MO & Warrensburg, MO",2021,8013,1260,37022.85656682028,0.15724447772369898,216.4338666179858
"Sedalia, MO & Warrensburg, MO",2022,9949,1346,36081.32817829457,0.135289978892351,275.7381865445024
"Sedalia, MO & Warrensburg, MO",2023,11638,1537,36795.230155210644,0.1320673655267228,316.29099616739103
"Sedalia, MO & Warrensburg, MO",2024,9334,1494,NA,0.1600599957145918,NA
"Sedalia, MO & Warrensburg, MO",2025,1946,289,NA,0.1485097636176773,NA
"Seminole, TX",2010,419,59,12914.436363636363,0.14081145584725538,32.44431179201852
"Seminole, TX",2011,278,83,12777.195652173914,0.29856115107913667,21.757512960420314
"Seminole, TX",2012,311,132,14806.53125,0.42443729903536975,21.00424432630026
"Seminole, TX",2013,483,144,13855.345070422534,0.2981366459627329,34.8601927664058
"Seminole, TX",2014,591,176,13946.271428571428,0.29780033840947545,42.37691794734691
"Seminole, TX",2015,596,189,14462.92700729927,0.31711409395973156,41.20880923337342
"Seminole, TX",2016,691,222,14855.743421052632,0.32127351664254705,46.51399666884109
"Seminole, TX",2017,669,294,15465.489795918369,0.43946188340807174,43.25760184954256
"Seminole, TX",2018,753,289,15166.858895705524,0.3837981407702523,49.6477223911677
"Seminole, TX",2019,786,270,16251.503048780487,0.3435114503816794,48.36475725603617
"Seminole, TX",2020,696,213,17491.178082191782,0.30603448275862066,39.79148784201194
"Seminole, TX",2021,1907,288,19068.397849462366,0.15102254850550603,100.00840212455333
"Seminole, TX",2022,797,205,15670.811643835616,0.2572145545796738,50.85888453732476
"Seminole, TX",2023,723,177,15611.164429530201,0.24481327800829875,46.313009081652325
"Seminole, TX",2024,785,172,NA,0.21910828025477708,NA
"Seminole, TX",2025,158,38,NA,0.24050632911392406,NA
"Sheboygan, WI",2010,6758,1425,103433.81655480983,0.21086120153891683,65.33646562697336
"Sheboygan, WI",2011,10157,2487,101739.90396659708,0.24485576449739097,99.83300164441589
"Sheboygan, WI",2012,7891,2010,101398.32739420935,0.25472056773539475,77.82179650086259
"Sheboygan, WI",2013,12383,2911,101097.45454545454,0.23508035209561495,122.4857743023833
"Sheboygan, WI",2014,13844,3660,100151.93698347107,0.264374458249061,138.22997754187014
"Sheboygan, WI",2015,16422,3853,100488.74439918534,0.23462428449640726,163.42128760973088
"Sheboygan, WI",2016,16642,3622,100344.83964143426,0.21764211032327846,165.84809004097716
"Sheboygan, WI",2017,15854,3823,100069.87878787878,0.2411378831840545,158.4292915314329
"Sheboygan, WI",2018,14786,3418,99731.73716632444,0.23116461517651832,148.25772036178532
"Sheboygan, WI",2019,12586,2579,100052.1073619632,0.2049102177022088,125.79445182965551
"Sheboygan, WI",2020,15369,3356,99926.21399594321,0.21836163706161754,153.80348544601068
"Sheboygan, WI",2021,23120,4785,100572.70615671642,0.2069636678200692,229.88344336656797
"Sheboygan, WI",2022,21539,4556,99491.5,0.21152328334648776,216.4908560027741
"Sheboygan, WI",2023,19563,4281,100091.79981378026,0.21883146756632418,195.45057673452527
"Sheboygan, WI",2024,21030,4243,NA,0.20175939134569662,NA
"Sheboygan, WI",2025,3668,686,NA,0.18702290076335878,NA
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2010,499,64,10521.193989071038,0.1282565130260521,47.4280771287308
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2011,319,96,9614.686186186185,0.30094043887147337,33.17840996810904
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2012,491,68,9102.879403794039,0.1384928716904277,53.93897669295205
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2013,1395,235,8125.659292035398,0.16845878136200718,171.67837708471853
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2014,1454,246,8882.771505376344,0.16918844566712518,163.68765076529988
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2015,1778,307,9117.804909560724,0.17266591676040494,195.0030755906643
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2016,1536,218,9073.176470588234,0.14192708333333334,169.29021550271
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2017,1931,242,9041.448888888888,0.12532366649404453,213.5719643754246
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2018,1479,275,8948.371428571429,0.18593644354293443,165.2814718081183
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2019,972,130,9278.110552763817,0.1337448559670782,104.76270944092761
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2020,993,159,9081,0.16012084592145015,109.34919061777337
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2021,1188,163,8908.534789644014,0.13720538720538722,133.35526302047168
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2022,966,110,9002.364406779661,0.11387163561076605,107.30514299915558
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2023,1313,154,8658.579710144928,0.1172886519421173,151.64149825422382
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2024,1751,209,NA,0.11936036550542548,NA
"Shelby, MT & Cut Bank, MT & North Browning, MT & Conrad, MT",2025,411,50,NA,0.12165450121654502,NA
"Sheridan, WY",2010,1228,140,22108.88537549407,0.11400651465798045,55.54327950703203
"Sheridan, WY",2011,893,180,23361.132686084144,0.20156774916013437,38.22588621877679
"Sheridan, WY",2012,1158,175,21669.066813509544,0.15112262521588946,53.44023395036314
"Sheridan, WY",2013,1700,342,23075.2319391635,0.2011764705882353,73.67206554984803
"Sheridan, WY",2014,2435,593,22180.606918238995,0.24353182751540042,109.78058485846537
"Sheridan, WY",2015,2606,523,23182.762336354484,0.20069071373752878,112.41110796849917
"Sheridan, WY",2016,3554,539,21993.855721393036,0.15166010129431626,161.59058443504688
"Sheridan, WY",2017,3560,475,23212.223602484468,0.13342696629213482,153.36746969898067
"Sheridan, WY",2018,3159,630,22282.79523809524,0.19943019943019943,141.76856925917858
"Sheridan, WY",2019,2262,350,23010.5,0.15473032714412024,98.3029486538754
"Sheridan, WY",2020,2610,360,23095.88194444444,0.13793103448275862,113.00715886399904
"Sheridan, WY",2021,2792,506,23711.11911764706,0.1812320916905444,117.75066314445053
"Sheridan, WY",2022,3816,726,24334.58199643494,0.19025157232704404,156.8138709166671
"Sheridan, WY",2023,4257,976,24572.354930725345,0.22926943857176416,173.2434686053242
"Sheridan, WY",2024,2969,519,NA,0.17480633209834961,NA
"Sheridan, WY",2025,598,101,NA,0.1688963210702341,NA
"Shreveport, LA",2010,14199,2613,159385.76890799528,0.1840270441580393,89.08574521603812
"Shreveport, LA",2011,20954,4213,161893.07615580928,0.20105946358690466,129.43110661405578
"Shreveport, LA",2012,20964,4328,169590.48228357008,0.20644915092539592,123.61542769214114
"Shreveport, LA",2013,26292,4968,155108.58745665225,0.18895481515289822,169.5070558704414
"Shreveport, LA",2014,28876,5424,154625.64474485803,0.18783765064413355,186.74780659862213
"Shreveport, LA",2015,28993,5358,147058.6272428036,0.18480322836546753,197.15266314930727
"Shreveport, LA",2016,26751,4015,143105.74148820402,0.15008784718328286,186.93170324130594
"Shreveport, LA",2017,24258,4591,151901.0958188339,0.1892571522796603,159.6960171303274
"Shreveport, LA",2018,29669,5799,153279.53584773143,0.19545653712629343,193.5613898875145
"Shreveport, LA",2019,30679,5118,152189.99221956273,0.16682421200169498,201.5835571877799
"Shreveport, LA",2020,33065,5218,148692.40625830958,0.15781037350672916,222.37181327578512
"Shreveport, LA",2021,46590,7716,138629.48465630657,0.16561493882807468,336.0756920903732
"Shreveport, LA",2022,56465,8957,138701.8235276544,0.15862923935181086,407.09630604634407
"Shreveport, LA",2023,59852,10385,130227.54631790561,0.17351132794225757,459.5955440478929
"Shreveport, LA",2024,47929,7725,NA,0.16117590602766593,NA
"Shreveport, LA",2025,7915,1349,NA,0.1704358812381554,NA
"Sidney, NE",2010,1333,219,7931.994971264369,0.16429107276819205,168.05356090480706
"Sidney, NE",2011,813,155,8959.397590361446,0.1906519065190652,90.74270806718394
"Sidney, NE",2012,807,135,8665.560688405796,0.16728624535315986,93.12726885402078
"Sidney, NE",2013,1404,250,8633.753687315633,0.17806267806267806,162.61756483309233
"Sidney, NE",2014,1378,246,8337.29892966361,0.17851959361393324,165.2813473074785
"Sidney, NE",2015,1543,253,8517.59870550162,0.16396629941672067,181.15434330139993
"Sidney, NE",2016,1498,251,8359.758899676377,0.16755674232309747,179.19177071697493
"Sidney, NE",2017,1216,265,7973.016848816029,0.21792763157894737,152.51441493950597
"Sidney, NE",2018,1162,234,7898.113475177305,0.20137693631669534,147.12374083406218
"Sidney, NE",2019,715,118,7206.5531609195405,0.16503496503496504,99.21525367735823
"Sidney, NE",2020,1076,194,6122.758064516129,0.18029739776951673,175.73779474251276
"Sidney, NE",2021,1051,178,7141.630081300812,0.16936251189343482,147.16528132027886
"Sidney, NE",2022,1471,171,6352.998525073746,0.11624745071380013,231.54420612476446
"Sidney, NE",2023,1101,156,7070.029166666666,0.14168937329700274,155.727787544488
"Sidney, NE",2024,1260,194,NA,0.15396825396825398,NA
"Sidney, NE",2025,143,29,NA,0.20279720279720279,NA
"Sioux Center, IA",2010,1176,202,23310.564697609003,0.1717687074829932,50.44922829006472
"Sioux Center, IA",2011,2184,541,20896.5,0.24771062271062272,104.5151101859163
"Sioux Center, IA",2012,2081,582,22297.991007194243,0.27967323402210476,93.32679340163803
"Sioux Center, IA",2013,3457,937,24208.21701388889,0.27104425802719123,142.80275156227444
"Sioux Center, IA",2014,5115,1312,24159.138333333336,0.2565004887585533,211.72112719527865
"Sioux Center, IA",2015,4931,1356,22401.28138815208,0.2749949300344758,220.1213365681831
"Sioux Center, IA",2016,5040,1248,23147.125830959165,0.24761904761904763,217.73761618641333
"Sioux Center, IA",2017,5132,1605,23227.876093294457,0.3127435697583788,220.9414231153718
"Sioux Center, IA",2018,4635,1234,23495.14166666667,0.266235167206041,197.2748266751601
"Sioux Center, IA",2019,3193,814,22926.681616832775,0.25493266520513624,139.27004585154177
"Sioux Center, IA",2020,3868,972,23256.02819738167,0.2512926577042399,166.3224677563595
"Sioux Center, IA",2021,6219,1293,22556.62377777778,0.20791123974915582,275.7061544878362
"Sioux Center, IA",2022,7114,1217,22574.932911392407,0.17107112735451224,315.12828976824693
"Sioux Center, IA",2023,8620,1543,22832.40251572327,0.17900232018561485,377.5336386113523
"Sioux Center, IA",2024,8369,1581,NA,0.18891145895566974,NA
"Sioux Center, IA",2025,1583,287,NA,0.18130132659507264,NA
"Sioux City, IA",2010,8567,1597,68493.39311512414,0.18641298003968718,125.07775728967802
"Sioux City, IA",2011,10110,2269,66737.10203862662,0.22443125618199802,151.4899462393266
"Sioux City, IA",2012,8639,2020,65085.85512820513,0.23382335918509087,132.73237300152283
"Sioux City, IA",2013,15210,3495,62228.25241356816,0.22978303747534518,244.4227406373963
"Sioux City, IA",2014,18108,3991,60112.97798556429,0.22039982328252705,301.23278877230985
"Sioux City, IA",2015,21553,4488,61384.74676100628,0.20823087273233423,351.11328362913787
"Sioux City, IA",2016,22653,3800,60219.5831446541,0.1677482011212643,376.17331135595856
"Sioux City, IA",2017,20113,4670,60515.70438957478,0.2321881370258042,332.36000808188436
"Sioux City, IA",2018,20025,4399,62056.09467455621,0.21967540574282146,322.6919145495391
"Sioux City, IA",2019,15017,3002,64516.46811894882,0.19990677232469867,232.76227663785318
"Sioux City, IA",2020,12541,2335,63473.92864693446,0.18618929909895543,197.57718274786006
"Sioux City, IA",2021,16085,2963,63931.78310767248,0.1842088902704383,251.59629871280143
"Sioux City, IA",2022,17718,2634,61756.13903846154,0.1486623772434812,286.90265090836203
"Sioux City, IA",2023,21271,3961,61330.64020163831,0.18621597480137275,346.8250116102945
"Sioux City, IA",2024,18992,3540,NA,0.18639427127211458,NA
"Sioux City, IA",2025,3744,617,NA,0.16479700854700854,NA
"Sioux Falls, SD",2010,16169,2167,108090.66491744206,0.1340218937472942,149.587385851957
"Sioux Falls, SD",2011,21830,3370,106185.7734589947,0.1543747136967476,205.5830954457378
"Sioux Falls, SD",2012,22267,2948,99173.35422938119,0.13239322764629272,224.52603497203444
"Sioux Falls, SD",2013,34731,5241,96807.13921623645,0.15090265180962253,358.7648626040065
"Sioux Falls, SD",2014,43060,7068,90141.76245964487,0.16414305620065026,477.6920133914324
"Sioux Falls, SD",2015,74584,12331,91068.96913652886,0.16533036576209376,818.9836857402557
"Sioux Falls, SD",2016,66931,9881,95605.47544666819,0.14762964844391985,700.0749662851294
"Sioux Falls, SD",2017,44350,6868,101928.95074287853,0.15485907553551295,435.107000285673
"Sioux Falls, SD",2018,40195,5958,105694.73805277083,0.14822739146660033,380.29329312431435
"Sioux Falls, SD",2019,35401,4878,109562.40575085183,0.13779271771983842,323.1126567310226
"Sioux Falls, SD",2020,39095,5926,109054.7574807944,0.15157948586775802,358.489633126597
"Sioux Falls, SD",2021,55199,8894,101972.0954213447,0.16112610735701735,541.3147564725418
"Sioux Falls, SD",2022,67753,12099,101762.72312098819,0.1785751184449397,665.7938970387694
"Sioux Falls, SD",2023,74140,12535,98377.25163862602,0.16907202589695172,753.629510533005
"Sioux Falls, SD",2024,73010,11140,NA,0.15258183810436926,NA
"Sioux Falls, SD",2025,10595,1603,NA,0.1512977819726286,NA
"Snyder, TX",2010,312,78,14187.654205607476,0.25,21.990950405084323
"Snyder, TX",2011,373,103,13748.496794871795,0.2761394101876676,27.13023871374283
"Snyder, TX",2012,416,139,12196.687841530053,0.33413461538461536,34.10762047902126
"Snyder, TX",2013,871,286,13746.744652406418,0.3283582089552239,63.360455294958015
"Snyder, TX",2014,875,251,13833.042725598527,0.28685714285714287,63.254340881979786
"Snyder, TX",2015,790,183,13065.483171912832,0.23164556962025318,60.46466017408993
"Snyder, TX",2016,1022,285,11258.598051948053,0.2788649706457926,90.77506766689885
"Snyder, TX",2017,1005,365,13148.892201166182,0.36318407960199006,76.43229441875461
"Snyder, TX",2018,1088,292,13285.373693693693,0.26838235294117646,81.89457256414642
"Snyder, TX",2019,841,219,12095.384490180251,0.26040428061831156,69.53065449740548
"Snyder, TX",2020,862,283,11335.924545454547,0.32830626450116007,76.04143769161226
"Snyder, TX",2021,1564,281,10530.723828125,0.1796675191815857,148.51780613816277
"Snyder, TX",2022,1376,343,9067.492736449418,0.2492732558139535,151.75087976291053
"Snyder, TX",2023,1653,390,10098.995712309821,0.23593466424682397,163.67964172765545
"Snyder, TX",2024,1631,308,NA,0.1888412017167382,NA
"Snyder, TX",2025,380,57,NA,0.15,NA
"Somerset, KY",2010,1589,159,48226.89562706272,0.1000629326620516,32.948419742537325
"Somerset, KY",2011,1487,184,45198.33816925734,0.12373907195696032,32.89943967478469
"Somerset, KY",2012,1770,255,49271.279698216735,0.1440677966101695,35.92356461697627
"Somerset, KY",2013,2297,242,46326.997777777775,0.10535481062255116,49.58231938573471
"Somerset, KY",2014,2785,326,45130.35316455696,0.1170556552962298,61.710130870130094
"Somerset, KY",2015,2607,431,47244.10145202021,0.1653241273494438,55.18149186618771
"Somerset, KY",2016,4536,533,44404.65789473685,0.11750440917107584,102.15144570537585
"Somerset, KY",2017,4356,711,46045.69929577465,0.16322314049586778,94.60166892067866
"Somerset, KY",2018,4407,622,44574.20012254902,0.14113909689130927,98.86885211363793
"Somerset, KY",2019,3666,411,45006.268936678614,0.11211129296235679,81.45531915026913
"Somerset, KY",2020,3456,381,44525.68176538908,0.11024305555555555,77.6181265052843
"Somerset, KY",2021,3619,451,40802.55026371308,0.12462006079027356,88.69543635409683
"Somerset, KY",2022,3755,323,45969.518952062426,0.08601864181091877,81.68456154426501
"Somerset, KY",2023,4280,392,44952.022923777025,0.09158878504672897,95.21262273907871
"Somerset, KY",2024,3671,440,NA,0.11985834922364479,NA
"Somerset, KY",2025,764,72,NA,0.09424083769633508,NA
"South Bend, IN",2010,20474,3865,161260.29506961073,0.18877600859626845,126.96243666900183
"South Bend, IN",2011,22847,5262,165377.4243652258,0.23031470214907865,138.15065803385482
"South Bend, IN",2012,32412,7230,150083.1833171639,0.22306553128470938,215.96023807347694
"South Bend, IN",2013,46293,9021,159037.73106221072,0.19486747456418896,291.08186900561094
"South Bend, IN",2014,50062,10853,165462.29965816042,0.21679117893811672,302.5583477530919
"South Bend, IN",2015,47001,11423,163597.8281832733,0.2430373821833578,287.29598994032074
"South Bend, IN",2016,53520,11003,160955.68690677284,0.20558669656203288,332.5138802395924
"South Bend, IN",2017,61318,13347,162117.2379496261,0.21766854757167553,378.2324494021607
"South Bend, IN",2018,60268,12343,164255.32440676607,0.20480188491405057,366.9165685658432
"South Bend, IN",2019,55118,9236,167156.34450669156,0.16756776370695597,329.7392041125518
"South Bend, IN",2020,64137,10756,163755.1200256469,0.1677035096746028,391.6640895866647
"South Bend, IN",2021,101088,17458,157445.4269678932,0.17270101297879076,642.0510391871477
"South Bend, IN",2022,119493,21479,155146.10088156656,0.1797511151280828,770.1966038528873
